QuestionID,AnswerID,AnswerVote,CommentID,CommentVote,ParagraphIndex,SentenceIndex,Sentence,QuestionContext,CandidateAdditionalContext,Q1Rater1,Q1Rater2,Q1Rater3,Q1Agreement,Q2Rater1,Q2Rater2,Q2Rater3,Q2Agreement,AdditionContext,VotedAdditionalContexts,TagCategory,Reason
49104270,49104493,1,,,1,0,\ s matches white - space characters like [ \ t \ n \ r ],regex,white,No,No,No,No,,,,,No,,,
,,,,,,,\ s matches white - space characters like [ \ t \ n \ r ],,r,No,No,No,No,,,,,No,,,
49104270,49104493,1,,,7,0,"In case if there is no match , it points to start of the line .",regex,points,No,No,No,No,,,,,No,,,
49104270,,,85214308,0,0,1,"matches a literal dot , \ [ matches an opening square bracket , etc. .",regex,square,No,No,No,No,,,,,No,,,
,,,,,,,"matches a literal dot , \ [ matches an opening square bracket , etc. .",,dot,No,No,No,No,,,,,No,,,
49104270,,,85214308,0,0,2,"At some point , shorthands like \ t ( tab ) were loaned from C , and then the floodgates were open .",regex,c,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,programming language,necessary technical explanation or resouce
49104270,,,85214308,0,0,3,"In Perl - style regex , generally a backslash before an alphabetic represents a character class , while backslashes before punctuation quotes it .",regex,perl,Yes,Yes,Yes,Yes,None,No,No,No,Yes,No,programming language,necessary technical explanation or resouce
36769190,36769237,3,,,0,0,Remove the character class around dot .,"regex ,c#",dot,No,No,No,No,,,,,No,,,
36769190,36769237,3,,,0,2,#ERROR!,"regex ,c#",dot,No,No,No,No,,,,,No,,,
21233534,21250663,0,,,0,1,But not neat !,"points ,decimal ,regex ,filter ,oracle ,nt ,sql",neat,No,No,No,No,,,,,No,,,
33847920,33848074,1,,,1,0,\ b ( \ d + ) ( ?,"regex ,apex",b,No,No,No,No,,,,,No,,,
33847920,33848074,1,,,1,3,\ 1 \ b ) \ b,"regex ,apex",b,No,No,No,No,,,,,No,,,
33847920,33848074,1,,,2,0,"Using a backreference , it matches if a number exists downstream using a lookahead .","regex ,apex",exists,No,No,No,No,,,,,No,,,
,,,,,,,"Using a backreference , it matches if a number exists downstream using a lookahead .",,lookahead,No,Yes,Yes,Yes,,No,No,No,Yes,No,programming concept,necessary technical explanation or resouce
33847920,33848074,1,,,3,0,\ b ( \ d + ) ( ?,"regex ,apex",b,No,No,No,No,,,,,No,,,
33847920,33848074,1,,,3,3,\ b \ 1 \ b ) \ b,"regex ,apex",b,No,No,No,No,,,,,No,,,
33847920,,,55460885,0,0,0,"Is that APEX , as in Oracle Application Express , or Apex , as in salesforce.com ?","regex ,apex",express,No,No,No,No,,,,,No,,,
,,,,,,,"Is that APEX , as in Oracle Application Express , or Apex , as in salesforce.com ?",,oracle,Yes,No,Yes,Yes,No,,No,No,Yes,No,database,necessary technical explanation or resouce
22848141,,,34854376,0,0,0,@anubhava I am trying to clean a uri that is typed into the browser,"regex ,put ,dir ,php ,fix",browser,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,tool/application,necessary technical explanation or resouce
22848141,,,34854653,0,0,1,Because htmlentites function escape chars your preg replace cant remove chars .,"regex ,put ,dir ,php ,fix",preg replace,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,,,
22848141,,,34854653,0,0,2,If u move it after preg replace line .,"regex ,put ,dir ,php ,fix",preg replace,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,,,
22848141,,,34854667,0,0,0,typed into the browser – just use javascript .,"regex ,put ,dir ,php ,fix",browser,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,tool/application,necessary technical explanation or resouce
,,,,,,,typed into the browser – just use javascript .,,javascript,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,programming language,solution - suggest programming language
22848141,,,34856412,0,0,3,Also u can remove htmlentites because html chars after preg_replace removing and u do nt need that .,"regex ,put ,dir ,php ,fix",html,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,No,programming language,necessary technical explanation or resouce
,,,,,,,Also u can remove htmlentites because html chars after preg_replace removing and u do nt need that .,,nt,No,No,No,No,,,,,No,,,
37173523,37173743,1,,,0,0,"re.I means ignore case , so the explicit upper case class you used will match both upper and lower case anyway .","regex ,python",ignore case,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,api,necessary technical explanation or resouce
37173523,37173743,1,,,1,1,This also uses \ b as a word boundary detector so you do n't match partway through a string like fooBar Nakamoto .,"regex ,python",b,No,No,No,No,,,,,No,,,
37173523,37173744,,61882513,0,0,0,"@gboffi : Yar , without word anchors ( \ b ) , this would match roboCop Nakamoto because it would ignore the robo and match Cop Nakamoto .","regex ,python",b,No,No,No,No,,,,,No,,,
37173523,,,61881885,1,0,0,"@user6188402 : Or alternatively , \ b to indicate explicit word boundaries within a larger block of test .","regex ,python",b,No,No,No,No,,,,,No,,,
37173523,,,61881885,1,0,3,"The Python pattern defined with r ' \ b [ A-Z ] [ a-zA-Z ] * \ sNakamoto \ b ' should work just fine as the pattern argument to re.search to handle the requirements given , but small coding mistakes could break it .","regex ,python",b,No,No,No,No,,,,,No,,,
,,,,,,,"The Python pattern defined with r ' \ b [ A-Z ] [ a-zA-Z ] * \ sNakamoto \ b ' should work just fine as the pattern argument to re.search to handle the requirements given , but small coding mistakes could break it .",,r,No,No,No,No,,,,,No,,,
,,,,,,,"The Python pattern defined with r ' \ b [ A-Z ] [ a-zA-Z ] * \ sNakamoto \ b ' should work just fine as the pattern argument to re.search to handle the requirements given , but small coding mistakes could break it .",,break,No,No,No,No,,,,,No,,,
37173523,,,61881968,0,0,1,"Check out this site , it has helped me a lot in debugging regex : regex101.com / #python","regex ,python",debugging,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,No,programming conept,necessary technical explanation or resouce
37173523,,,61882082,1,0,0,"@user92592 next time , please use the edit function to add your code to your question - do not post code on external websites .","regex ,python",external,No,Yes,Yes,Yes,,No,No,No,Yes,Yes,computing concept,necessary technical explanation or resouce
46730084,46730352,,80413704,0,0,0,"i can not reproduce your setup now , but just updated the answer with a hint .","python ,django ,django-orm",hint,No,No,No,No,,,,,No,,,
46730084,46730352,,80413704,0,0,1,"As your M2M references self , you should have available the self relationship to filter with .","python ,django ,django-orm",filter,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,programming concept,necessary technical explanation or resouce
59001614,59001753,1,,,1,0,"To work with images , you will need to create a bucket in Amazon S3 , here is my settings to work with media and static files in Amazon S3 :","heroku ,python ,django ,amazon-web-services",static,No,Yes,Yes,Yes,,No,No,No,Yes,Yes,programming concept,necessary technical explanation or resouce
,,,,,,,"To work with images , you will need to create a bucket in Amazon S3 , here is my settings to work with media and static files in Amazon S3 :",,amazon,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,No,hosting service,necessary technical explanation or resouce
,,,,,,,"To work with images , you will need to create a bucket in Amazon S3 , here is my settings to work with media and static files in Amazon S3 :",,media,No,Yes,Yes,No,,No,No,,No,,,
,,,,,,,"To work with images , you will need to create a bucket in Amazon S3 , here is my settings to work with media and static files in Amazon S3 :",,settings,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,computing concept,necessary technical explanation or resouce
59001614,59001753,1,,,2,0,Create a file called storage_backends.py in the same folder of your settings.py :,"heroku ,python ,django ,amazon-web-services",folder,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Yes,computing concept,necessary technical explanation or resouce
59001614,59001753,1,,,3,0,You will need to install the boto3 and django - storages :,"heroku ,python ,django ,amazon-web-services",boto,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Yes,api,necessary technical explanation or resouce
65275327,65277693,0,,,1,0,"Likely you want to filter on post_list , so then the query should be :","django ,html",filter,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,,,
65275327,65277693,0,,,2,2,count ( ) [ Django - doc ] to count the number of records at the database side :,"django ,html",doc,No,No,No,No,,,,,No,,,
65275327,,,115400009,0,0,0,"you are using post_id field in filter which is not available in Comment model you only have comment , id , name , post_list fields .","django ,html",filter,No,Yes,Yes,Yes,,Yes,Yes,Yes,No,,,
60625639,60626644,0,,,0,0,I do n't think ManyToMany works out of the box .,"heroku ,manytomanyfield ,python ,django ,sql",box,No,No,No,No,,,,,No,,,
54477472,54478275,2,,,2,0,the SQL query becomes :,"expect ,python ,django",sql,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Yes,programming language,necessary technical explanation or resouce
54477472,54478275,2,,,4,0,"This behaviour does n't really match the doc and is quite surprising , not to say totally unexpected , and I strongly suggest you fill in a bug report on django 's issue tracker - either it 's the expected behaviour ( for the django devs at least ) and then it should be clearly documented , or it 's a plain bug .","expect ,python ,django",doc,No,No,No,No,,,,,No,,,
54477472,54478275,,95763930,0,0,0,"Hm interesting that I am the first one who encounters this "" bug "" because last ( ) is actually a really basic thing .","expect ,python ,django",basic,No,No,No,No,,,,,No,,,
54477472,54478275,,95766316,0,0,1,"Specifically , reverse ( ) and therefore last ( ) is forbidden for sliced querysets .","expect ,python ,django",reverse,No,Yes,Yes,Yes,,No,Yes,Yes,No,,,
54477472,,,95790254,0,0,0,I use Django 1.1 .,"expect ,python ,django",django 1.1,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,library/framework,necessary technical explanation or resouce
48288273,,,83569133,0,0,0,Recent Play JSON releases support sealed trait ( or trait with apply / unapply in companion ),"json ,format ,playframework ,scala",apply,Yes,,,,No,,,,Yes,No,api,solution - suggest API/library/framework
30790237,30790760,4,,,0,0,Get rid of String name and List <String> other and instead have just one field - List <String> names and serialize the single getter with @JsonValue,"json ,mpeg ,mpeg 4 ,jackson ,deserialization ,fix ,java ,enums",getter,Yes,,,,No,,,,Yes,Yes,programming concept,necessary technical explanation or resouce
30790237,34436067,5,,,1,0,the correct configuration with jackson 2.7.0 - rc2 ( and probably also before ),"json ,mpeg ,mpeg 4 ,jackson ,deserialization ,fix ,java ,enums",rc,No,,,,,,,,No,,,
30790237,34436067,5,,,2,0,In your enum you just have to override the toString ( ) method :,"json ,mpeg ,mpeg 4 ,jackson ,deserialization ,fix ,java ,enums",override,No,,,,,,,,No,,,
,,,,,,,In your enum you just have to override the toString ( ) method :,,tostring,Yes,,,,Yes,,,,No,,,
25263946,25264268,0,,,0,1,"There are many Java libs to do so ( Google GSON , Jackson , org.json , ... ) .","json ,knockout.js ,servlets ,java",jackson,Yes,,,,No,,,,Yes,No,library/framework,solution - suggest API/library/framework
,,,,,,,"There are many Java libs to do so ( Google GSON , Jackson , org.json , ... ) .",,gson,Yes,,,,No,,,,Yes,No,library/framework,solution - suggest API/library/framework
25263946,25264268,0,,,1,0,"Replace JsObject by type provided by JSON lib , same for .","json ,knockout.js ,servlets ,java",json lib,No,,,,,,,,No,,,
,,,,,,,"Replace JsObject by type provided by JSON lib , same for .",,jsobject,No,,,,,,,,No,,,
26981520,26984422,0,,,0,0,"Most DBMSs have a way to input data directly using some built in interface , or external interface .","json ,xml ,urdu ,dictionary ,database ,mysql ,ios ,android ,nosql ,browser ,data-interchange",external,Yes,,,,No,,,,Yes,No,computing concept,necessary technical explanation or resouce
26981520,26984422,0,,,0,2,"As for the type of DBMS , a NoSQL would be recommended , like MongoDB .","json ,xml ,urdu ,dictionary ,database ,mysql ,ios ,android ,nosql ,browser ,data-interchange",mongodb,Yes,,,,No,,,,Yes,No,database,solution - other
26981520,,,42501319,0,0,0,You could finish up in an excel doc then write a script to read it in and insert it into a database since you already started in an excel doc .,"json ,xml ,urdu ,dictionary ,database ,mysql ,ios ,android ,nosql ,browser ,data-interchange",doc,No,,,,,,,,No,,,
26981520,,,42501945,0,0,1,MySQL often uses phpMyAdmin .,"json ,xml ,urdu ,dictionary ,database ,mysql ,ios ,android ,nosql ,browser ,data-interchange",phpmyadmin,No,,,,,,,,No,,,
26981520,,,42501945,0,0,2,"Microsoft offers free software to manage DBs , which should allow the use of directly adding data without a query .","json ,xml ,urdu ,dictionary ,database ,mysql ,ios ,android ,nosql ,browser ,data-interchange",free,No,,,,,,,,No,,,
26981520,,,42502081,0,0,0,"I can use mysql workbench , but my question now is , will this data be portable to nosql databases from there ?","json ,xml ,urdu ,dictionary ,database ,mysql ,ios ,android ,nosql ,browser ,data-interchange",mysql workbench,Yes,,,,No,,,,Yes,No,tool/application,solution - other
26981520,,,42502232,0,0,0,"well decision is neutral , if sql db is good for this kind of app ( dictionary ) , I 'll stick to it , do you think a data architecture / document for a dictionary app can be done in NoSQL , I 'd pick it up ( I 'm not much familiar with NoSQL at the moment , have to study )","json ,xml ,urdu ,dictionary ,database ,mysql ,ios ,android ,nosql ,browser ,data-interchange",sql,Yes,,,,No,,,,Yes,No,programming language,necessary technical explanation or resouce
26981520,,,42502439,0,0,0,"I 'll be honest , I am most familiar with SQL and MySQL , but from my research , it seems doable and I would argue , more practical .","json ,xml ,urdu ,dictionary ,database ,mysql ,ios ,android ,nosql ,browser ,data-interchange",sql,Yes,,,,No,,,,Yes,No,programming language,necessary technical explanation or resouce
26981520,,,42502439,0,0,1,MongoDB seems to be a good NoSQL DBMS .,"json ,xml ,urdu ,dictionary ,database ,mysql ,ios ,android ,nosql ,browser ,data-interchange",mongodb,Yes,,,,No,,,,Yes,No,database,solution - other
31706458,,,51351272,0,0,0,Your request is asynchrone .,"json ,far ,json api ,swift ,api",request,Yes,,,,No,,,,Yes,No,programming concept,necessary technical explanation or resouce
28363139,28363260,0,,,0,1,"If can u should try gson library for parse json , ex here : gson example","json ,android ,arrays ,jsonobject",gson,Yes,,,,No,,,,Yes,No,library/framework,solution - suggest API/library/framework
34434345,34434588,0,,,1,0,You can use this service non free : https://services.tineye.com/MatchEngine,"php ,json ,google image search ,search engine ,image ,jquery ,google-image-search ,optimization",free,No,,,,,,,,No,,,
34434345,,,56609764,1,0,4,The request does n't make sense .,"php ,json ,google image search ,search engine ,image ,jquery ,google-image-search ,optimization",request,Yes,,,,No,,,,Yes,Yes,programming concept,
51006347,51006417,,89006210,0,0,0,Nice idea ) but I do not exclude that some whitespaces can be at the end of some line also,"python ,regex",nice,No,,,,,,,,No,,,
36170445,36182898,0,,,1,0,are you using your phone to connect to your local server ( xampp ) ?,"json ,php ,httprequest ,jsonobject ,android-activity ,android ,java",xampp,Yes,,,,No,,,,Yes,No,technology stack,necessary technical explanation or resouce
,,,,,,,are you using your phone to connect to your local server ( xampp ) ?,,connect,No,,,,,,,,No,,,
36170445,36182898,0,,,1,1,if yes then SERVER_ADDRESS should be your IP Address .,"json ,php ,httprequest ,jsonobject ,android-activity ,android ,java",ip,Yes,,,,No,,,,Yes,No,protocol,
36170445,36182898,0,,,3,2,proper coding techniques and practices should be used ALWAYS .,"json ,php ,httprequest ,jsonobject ,android-activity ,android ,java",proper,No,,,,,,,,No,,,
36170445,36182898,0,,,7,3,like error display failed to connect or failed to register or any other text beside the JSON / JSON Array .,"json ,php ,httprequest ,jsonobject ,android-activity ,android ,java",connect,No,,,,,,,,No,,,
36170445,36182898,0,,,8,2,( it has a success text in JSON format . ),"json ,php ,httprequest ,jsonobject ,android-activity ,android ,java",format,Yes,,,,No,,,,Yes,No,computing concept,necessary technical explanation or resouce
36170445,36182898,0,,,8,5,( it has an failed text in JSON format . ),"json ,php ,httprequest ,jsonobject ,android-activity ,android ,java",format,Yes,,,,No,,,,Yes,No,computing concept,necessary technical explanation or resouce
36170445,36182898,0,,,10,0,ONLY JSON Format SHOULD BE displayed,"json ,php ,httprequest ,jsonobject ,android-activity ,android ,java",format,Yes,,,,No,,,,Yes,No,computing concept,necessary technical explanation or resouce
36170445,,,59977643,0,0,0,may be your response is not in json format,"json ,php ,httprequest ,jsonobject ,android-activity ,android ,java",format,Yes,,,,No,,,,Yes,No,computing concept,necessary technical explanation or resouce
36170445,,,59977743,0,0,0,this is the output from my php $ arr = array ( ' result ' = > true ) ; echo json_encode ( $ arr ) ; Is this not correct ?,"json ,php ,httprequest ,jsonobject ,android-activity ,android ,java",arr,No,,,,,,,,No,,,
36170445,,,59978369,0,0,1,what I am concerned with is that the url with the php should be running to the point that the queries should be happening but they are not occurring .,"json ,php ,httprequest ,jsonobject ,android-activity ,android ,java",happening,No,,,,,,,,No,,,
36170445,,,59993645,0,0,0,Did you check your script by running it your browser,"json ,php ,httprequest ,jsonobject ,android-activity ,android ,java",browser,Yes,,,,No,,,,Yes,No,tool/application,necessary technical explanation or resouce
36170445,,,60024074,0,0,0,my scripts works if I give it all the inputs in the browser and it outputs the result .,"json ,php ,httprequest ,jsonobject ,android-activity ,android ,java",browser,Yes,,,,No,,,,Yes,No,tool/application,necessary technical explanation or resouce
44908912,44909115,1,,,0,2,That means you wo n't be able to make the requests from the client -- you have to get it server side .,"json ,javascript ,jsonp ,steam",client,Yes,,,,No,,,,Yes,Yes,computing concept,necessary technical explanation or resouce
,,,,,,,That means you wo n't be able to make the requests from the client -- you have to get it server side .,,server side,Yes,,,,No,,,,Yes,No,computing concept,necessary technical explanation or resouce
30610545,30610586,1,,,0,2,aspx basic hash that is easy to implement and use .,"json ,request ,hash ,c# ,caching ,unity3d ,client ,data loss",basic,,No,,,,,,,No,,,
30610545,30610586,,49288410,0,0,0,Yes MD5 is the best thing I found so far .,"json ,request ,hash ,c# ,caching ,unity3d ,client ,data loss",far,,No,,,,,,,No,,,
30610545,30610586,,49288410,0,0,1,The only issue I have with it is implementing it on the server side so that a new hash is generated everytime a change is made to the JSON on the server .,"json ,request ,hash ,c# ,caching ,unity3d ,client ,data loss",server side,,Yes,,,,No,,,Yes,No,computing concept,necessary technical explanation or resouce
30610545,30610653,0,,,1,0,The other option is to use a UTC based timestamp .,"json ,request ,hash ,c# ,caching ,unity3d ,client ,data loss",timestamp,,Yes,,,,No,,,Yes,No,computing concept,
30610545,30610653,0,,,1,2,"And whoever updates the file , can update the timestamp .","json ,request ,hash ,c# ,caching ,unity3d ,client ,data loss",timestamp,,Yes,,,,No,,,Yes,No,computing concept,
30610545,30610653,,49318593,0,0,1,"i think if anybody modifies the file , the hash or timestamp should be regenerated / updated .","json ,request ,hash ,c# ,caching ,unity3d ,client ,data loss",timestamp,,Yes,,,,Yes,,,No,,,
27378459,27378787,1,,,1,0,"and pass the Json to api , but Notes is with escapings :","json ,gson ,free ,android ,java",json api,,No,,,,,,,No,,,
22456127,22648271,,34556508,0,0,0,"thats what I was thinking , using the regex interceptor but when i use that I do nt get any header added , even if I use the timestamp or host example that does nt do anything","json ,hive ,flume ,twitter ,expo ,hadoop",nt,,No,,,,,,,No,,,
,,,,,,,"thats what I was thinking , using the regex interceptor but when i use that I do nt get any header added , even if I use the timestamp or host example that does nt do anything",,host,,Yes,,,,No,,,Yes,No,computing concept,necessary technical explanation or resouce
,,,,,,,"thats what I was thinking , using the regex interceptor but when i use that I do nt get any header added , even if I use the timestamp or host example that does nt do anything",,timestamp,,Yes,,,,No,,,Yes,No,computing concept,necessary technical explanation or resouce
24914658,24916163,,38714893,0,0,0,loadSelectedList ( ) function in the first code snippet is a function that calls loadApprovedVideosTab ( ) .,"json ,status ,javascript ,jquery ,datatables ,filter",function calls,,No,,,,,,,No,,,
57810259,57810590,6,,,2,1,"/ manifest.json "" ) will only work correctly if your php script and manifest.json is in the same folder .","php ,json ,html ,hash ,webpack",folder,,Yes,,,,No,,,Yes,Yes,computing concept,necessary technical explanation or resouce
57810259,57810590,,120449532,0,0,0,How can i use this script to generate link tags for css files and script tags for .,"php ,json ,html ,hash ,webpack",css,,Yes,,,,Yes,,,No,,,
57810259,57810590,,120472561,0,0,0,@Gy örgyKomáromi answer already contain example for css files,"php ,json ,html ,hash ,webpack",css,,Yes,,,,Yes,,,No,,,
57810259,57810590,,121215840,1,0,1,css extension and another with the .,"php ,json ,html ,hash ,webpack",css,,Yes,,,,Yes,,,No,,,
57810259,57810590,,121215840,1,0,4,css and <script> tags for .,"php ,json ,html ,hash ,webpack",css,,Yes,,,,Yes,,,No,,,
57810259,68589475,0,,,3,0,Then I 'm creating two separate arrays : one for the css and another for the js files .,"php ,json ,html ,hash ,webpack",css,,Yes,,,,Yes,,,No,,,
57810259,68589475,0,,,5,0,Then in the html part I loop over the two arrays in order to print link tags for CSS and script tags for JavaScript .,"php ,json ,html ,hash ,webpack",css,,Yes,,,,Yes,,,No,,,
,,,,,,,Then in the html part I loop over the two arrays in order to print link tags for CSS and script tags for JavaScript .,,javascript,,Yes,,,,No,,,Yes,No,programming language,necessary technical explanation or resouce
57810259,68589475,0,,,6,0,"This is the syntax using blade , but you can adapt it to normal php :","php ,json ,html ,hash ,webpack",blade,,Yes,,,,No,,,Yes,No,template engine,solution conditions - environment
36806430,36806972,0,,,0,1,"In order to connect to HTTPS web page , one has to use OpenSSL or any other library providing this layer for TCP sockets ( unless you 're gon na deal with encryption on your own which I doubt ) .","json ,ssl ,xml ,c++ ,c ,google-api ,http",openssl,,Yes,,,,No,,,Yes,No,library/framework,solution - suggest API/library/framework
,,,,,,,"In order to connect to HTTPS web page , one has to use OpenSSL or any other library providing this layer for TCP sockets ( unless you 're gon na deal with encryption on your own which I doubt ) .",,tcp,,Yes,,,,No,,,Yes,No,protocol,necessary technical explanation or resouce
,,,,,,,"In order to connect to HTTPS web page , one has to use OpenSSL or any other library providing this layer for TCP sockets ( unless you 're gon na deal with encryption on your own which I doubt ) .",,connect,,No,,,,,,,No,,,
36806430,36806972,0,,,0,2,Here is an example by using Boost library :,"json ,ssl ,xml ,c++ ,c ,google-api ,http",boost,,Yes,,,,No,,,Yes,No,library/framework,
36806430,36806972,0,,,1,0,"It connects to Google APIs ( no certificate verification is performed ) over SSL socket , sends GET request , fetches the page and prints to stdout .","json ,ssl ,xml ,c++ ,c ,google-api ,http",request,,Yes,,,,Yes,,,No,,,
36806430,36806972,0,,,1,1,"However , it is done in the infinite loop , so it 's up to you to parse the JSON answer and determine when to exit the reading loop .","json ,ssl ,xml ,c++ ,c ,google-api ,http",infinite loop,,Yes,,,,No,,,Yes,No,programming concept,necessary technical explanation or resouce
61026077,,,107964093,0,0,2,Can you also show what you have tried so far ?,"json ,location ,c#",far,,No,,,,,,,No,,,
28102425,29113638,32,,,6,2,"Compare this Stackoverflow - question In general , JSON - fields should be used with a fixed structure or , at least , in manageable sizes and the field - type is not supposed to be a document - store like eg. in MongoDB .","json ,postgresql ,activerecord ,hash ,client ,ruby-on-rails ,ruby-on-rails-4",document store,,No,,,,,,,No,,,
,,,,,,,"Compare this Stackoverflow - question In general , JSON - fields should be used with a fixed structure or , at least , in manageable sizes and the field - type is not supposed to be a document - store like eg. in MongoDB .",,mongodb,,Yes,,,,No,,,Yes,No,database,necessary technical explanation or resouce
51067409,51067553,0,,,0,0,Using pandas you can parse a json using,"json ,format ,put ,parameters ,python ,api",pandas,,Yes,,,,No,,,Yes,No,library/framework,
51067409,51068116,0,,,2,0,then using pandas you can get your dataFrame like,"json ,format ,put ,parameters ,python ,api",pandas,,Yes,,,,No,,,Yes,No,library/framework,solution - suggest API/library/framework
51067409,51068116,0,,,5,0,and to setup your own API 's here is the good place to start if you love Django,"json ,format ,put ,parameters ,python ,api",django,,Yes,,,,No,,,Yes,No,library/framework,
51067409,51068116,,89126759,0,0,0,This is the link : support.safetyculture.com/integrations/… maybe you will have more experience than me in distinguishing next steps after I am able to connect .,"json ,format ,put ,parameters ,python ,api",connect,,No,,,,,,,No,,,
51067409,51068116,,89127448,0,0,0,@Arthur this is going to help you make any request on their API and you can found all the possible parameters .,"json ,format ,put ,parameters ,python ,api",request,,Yes,,,,Yes,,,No,,,
27945632,27945996,0,,,3,0,When js try to deal with your big object in browser ?,"json ,c ,j ,javascript ,c# ,asp.net ,asp.net-mvc ,asp.net mvc ,stringify",browser,,Yes,,,,No,,,Yes,No,tool/application,necessary technical explanation or resouce
27945632,27945996,0,,,5,0,Anyway if you have this error on Server side : your string object is larger than 85000 bytes so your object goes to LOH .,"json ,c ,j ,javascript ,c# ,asp.net ,asp.net-mvc ,asp.net mvc ,stringify",server side,,Yes,,,,No,,,Yes,No,computing concept,necessary technical explanation or resouce
27945632,27945996,0,,,5,1,That means that your object will be stored in memory for competitive long time until GC at last free memory .,"json ,c ,j ,javascript ,c# ,asp.net ,asp.net-mvc ,asp.net mvc ,stringify",free,,No,,,,,,,No,,,
37441859,37453263,2,,,0,1,Add the following into index.html in the new SwaggerUi ( { } ) constructor :,"json ,request ,swagger ,swagger-editor ,swagger-ui ,swagger-2.0",constructor,,Yes,,,,No,,,Yes,Yes,programming concept,necessary technical explanation or resouce
39580077,39580276,,66470588,0,0,0,"Are you able to put "" "" around username , title , and body and not the values in the key : value pairs ?","json ,format ,javascript",username,,,No,,,,,,No,,,
,,,,,,,"Are you able to put "" "" around username , title , and body and not the values in the key : value pairs ?",,put,,,No,,,,,,No,,,
32693688,32693723,64,,,0,0,You 're escaping the data with { { } } automatically in Laravel 5 .,"php ,json ,javascript ,perfect ,laravel ,blade",laravel 5,,,Yes,,,,No,,Yes,Yes,library/framework,solution conditions - version
32693688,32693723,,53231412,0,0,1,"And if you ever want to send just json in the response , no html or javascript or anything , have a look at laravel.com/docs/5.1/responses#json-responses : )","php ,json ,javascript ,perfect ,laravel ,blade",html,,,Yes,,,,No,,Yes,No,programming language,necessary technical explanation or resouce
32693688,32693723,,112683009,0,0,0,"Nice xss vulnerability , now you can use @json ( $ users )","php ,json ,javascript ,perfect ,laravel ,blade",nice,,,No,,,,,,No,,,
32693688,52744430,,92414223,0,0,0,"It would be nice , if you shows exactly how this code should be after the implementation you suggested .","php ,json ,javascript ,perfect ,laravel ,blade",nice,,,No,,,,,,No,,,
39366522,39368664,2,,,0,0,If you 're using Google Maps API then my googleway package handles this for you,"json ,points ,rjsonio ,google maps ,r ,format ,turn ,regex",package,,,Yes,,,,Yes,,No,,,
39366522,39368664,2,,,1,0,"Alternatively , if you want to do this yourself , you 're better off using the jsonlite package : jsonlite : : fromJSON ( your_url ) to read the JSON directly .","json ,points ,rjsonio ,google maps ,r ,format ,turn ,regex",package,,,Yes,,,,Yes,,No,,,
39366522,,,66068855,1,0,0,Did you run the command ?,"json ,points ,rjsonio ,google maps ,r ,format ,turn ,regex",command,,,Yes,,,,No,,Yes,Yes,computing concept,
39366522,,,66085274,2,0,0,"You should note that while it 's possible to make calls to Google 's API without a key ( for backwards compatibility ) , they now state that "" all Google Maps Directions API applications require authentication ""","json ,points ,rjsonio ,google maps ,r ,format ,turn ,regex",authentication,,,Yes,,,,No,,Yes,Yes,computing concept,necessary technical explanation or resouce
34679599,34680293,3,,,0,0,"You can get that data in one request , by using the fields parameter :","php ,json ,facebook-graph-api ,curl ,defaults ,facebook",request,,,Yes,,,,No,,Yes,Yes,programmig concept,necessary technical explanation or resouce
56719581,56719631,,100000574,0,0,2,innerHTML = location.city ; .,"json ,console.log ,html ,k ,javascript ,min.js ,location ,jquery ,xmlhttprequest ,p",innerhtml,,,Yes,,,,No,,Yes,No,programmig concept,necessary technical explanation or resouce
50848207,50848466,,88700279,0,0,0,Similar to looping through a std : : vector or std : : map,"json ,c++ ,jsoncpp",std,,,Yes,,,,Yes,,No,,,
50848207,50848466,,88700328,0,0,1,"Cuz I just learn a little bit of Jsoncpp , I do nt really know how it works .","json ,c++ ,jsoncpp",nt,,,No,,,,,,No,,,
50848207,50848466,,88700328,0,0,2,And I have n't learn the vector yet cuz I 'm a beginner C++ student .,"json ,c++ ,jsoncpp",c,,,Yes,,,,Yes,,No,,,
50848207,,,88699745,1,0,1,StackOverflow is not a free coding service .,"json ,c++ ,jsoncpp",free,,,No,,,,,,No,,,
31085980,31087208,1,,,1,0,"This method only logs the values inside NSDictionary , if you want to handle NSArray kind of class , up to you .","json ,objective-c ,c ,hint ,objective c ,format ,nsjsonserialization ,ios",nsarray,,,Yes,,,,No,,Yes,Yes,programmig concept,necessary technical explanation or resouce
